1646352000000,42454.92000000,42529.20000000,38570.00000000,39156.23000000,18328.59171000,1646438399999,748731192.53882870,566825,8640.06676000,353336411.86053910,0
1646438400000,39156.23000000,39612.68000000,38579.83000000,39401.97000000,8690.51325000,1646524799999,340266540.52527410,308817,4206.04338000,164669805.07765130,0
1646524800000,39401.98000000,39700.00000000,38095.23000000,38424.78000000,10474.47389000,1646611199999,407389506.48766750,365341,5166.02820000,200999808.19819520,0
1646611200000,38424.78000000,39600.00000000,37161.72000000,37994.61000000,17425.80886000,1646697599999,667251930.64609100,550412,8743.71088000,334975283.49989940,0
1646697600000,37993.00000000,39362.24000000,37873.44000000,38732.68000000,18252.74902000,1646783999999,706056254.81724860,528856,9013.14167000,348666532.13112990,0
1646784000000,38737.21000000,42597.70000000,38660.61000000,41953.50000000,21441.60115000,1646870399999,889333940.91981610,578866,10666.50543000,442064706.15297530,0
1646870400000,41950.93000000,42043.60000000,38536.10000000,39437.09000000,22273.58223000,1646956799999,882490035.62220900,586567,10593.95074000,419510727.67937650,0
1646956800000,39436.83000000,40255.31000000,38249.61000000,38731.74000000,17172.97713000,1647043199999,671052528.94959000,510348,8723.66325000,340885101.58864530,0
1647043200000,38731.75000000,39489.79000000,38657.32000000,38810.31000000,6311.47283000,1647129599999,246749213.10423930,235613,2987.15161000,116801626.48868210,0
1647129600000,38810.32000000,39314.51000000,37590.17000000,37785.47000000,8727.85058000,1647215999999,337872466.39832780,299555,4134.87932000,160226434.32944360,0
1647216000000,37785.47000000,39940.17000000,37565.00000000,39678.87000000,14739.53968000,1647302399999,571253161.64886190,449937,7746.91784000,300407185.95593580,0
1647302400000,39677.37000000,39900.00000000,38127.29000000,39289.60000000,12125.56303000,1647388799999,473470035.96286220,399012,6200.47067000,242191757.90645670,0
1647388800000,39295.14000000,41701.42000000,38846.80000000,41128.82000000,23607.94964000,1647475199999,950950557.38566940,762620,11959.82714000,481972923.19500470,0
